address,transaction_count,avg_gas_limit,max_gas_limit,total_excess_gas,additional_cost_eth,splits_required
0x2c3b6e74be767cd9722cdf4a4ca08c6910012b0a,95,28960474.968421053,34266795.0,1157409602.0,1.30881460584e-05,2.0
0x907fa2f51b2abdfd5f65e438467ee5f3f08d3a83,94,32368239.914893616,32400000.0,1465556248.0,7.429263829787233e-06,2.0
0xbcebe38b775145a36a6b58d17b0fd142244b5601,94,19865957.44680851,22400000.0,290341696.0,2.2415993350308508e-05,2.0
0xffa45a7c2d6c1e73a4306d6448a24768de467232,93,21413090.96774194,34411314.0,431136372.0,1.441210339935484e-05,2.0
0xdc18a33ddcf7468b2779e56e578cccc4094498f0,93,33244013.408602152,33365513.0,1531412159.0,9.175589516258064e-06,2.0
0x043ea8ff33d420f72a66b493e11d3dfff062a7d9,92,31510831.20652174,34199967.0,1355492599.0,1.3403069362108695e-05,2.0
0xdc977f87a23d74ad53714994137bac546e0f869e,91,24351065.934065934,25983000.0,689220344.0,1.5672435989076925e-05,2.0
0x818ce1c6e1bea4c2275b41f70b79ab6e34ea9f36,89,30730117.58426966,34200000.0,1241808241.0,8.097977528089887e-06,2.0
0xed4d2cb55179d08d3c79e108c16e7682c54955f3,89,32361587.303370785,32400000.0,1387009046.0,7.76615935530337e-06,2.0
0x6b7eb0a028f0e13a316bf50daf846be5aa388cda,88,26423795.454545453,26903000.0,848898992.0,6.9813068181818185e-06,2.0
0xb52ffb2fc5da23e3f51eb1e9df1c76a314700af1,87,31160698.96551724,33876249.0,1251363018.0,7.955247969827586e-06,2.0
0x65540841331bcd3085a7e25d83f78d941a87ca97,86,27000000.0,30000000.0,879159424.0,7.640605664584885e-05,2.0
0xa38c5bce207ad022ddc33485cbe25f8054be8954,86,28187009.674418606,34200000.0,981242256.0,7.754885252930233e-06,2.0
0x609e534113b9a0176c9083d9adfcab467e3af674,86,21725926.825581394,26670836.0,425589131.0,9.851233638383721e-06,2.0
0xef9237cf77c276e8d2ef74cdc94d859f375e1ee1,85,18475872.505882353,21357559.0,144385803.0,0.00011947008270984706,2.0
0xf3d72d2027e2b56d9bb5aeb7788b6427a99aef59,85,25000000.0,25000000.0,698936640.0,0.000175159539093,2.0
0x2a962954245f15ffdff0d4191410d8d235c23a19,84,23069404.76190476,26393000.0,528543856.0,1.0181372113e-05,2.0
0x2b151ba1ff176844884eaf82cc1c5e673f0f5a75,84,25580935.39285714,25672338.0,739512429.0,9.475e-06,2.0
0x9fc503d35e0d2d48e37cab63d24e29001caa7fee,83,20536855.542168673,20556861.0,312050082.0,1.0305366829445784e-05,2.0
0x9741ec12f68bdb45e40bc48127c5f0b0dcfe3b09,83,25709210.072289158,28636436.0,741355508.0,1.0701512877578313e-05,2.0
0x2ee36e41387f87b7e6f678a86d1e575b23b996f5,83,18421686.74698795,22890000.0,136491072.0,2.610790088537349e-05,2.0
0x2a9232c23b7c638d6088a8d518ef12d7f3ae718e,83,32580820.759036146,34200000.0,1311699195.0,8.931289663951807e-06,2.0
0x93555f5ae20bd4c0469dd646dc8ec917a9a077e3,82,19512195.12195122,20000000.0,224268288.0,8.4e-06,2.0
0x2855fbee020193d211de7beca52149dbc1555555,81,30000000.0,30000000.0,1071045504.0,0.00012029774831744443,2.0
0xf1b1520cfda9c0b96658c2fe50510f4eaf66126e,81,25600000.0,25600000.0,714645504.0,8.4e-06,2.0
0x54e704ee84477c8a4559ed8c62560dd8a997c45c,80,24705549.85,27405464.0,634266708.0,2.5429045688025005e-05,2.0
0x83d61e6086cb84e6ce6810cf5388135f9c20eac2,78,25478512.82051282,26443000.0,678701152.0,1.6595994045615386e-05,2.0
0x96d8ae43504c346996ca9386875253f21c6626c6,78,20543589.743589744,25600000.0,293777152.0,8.785e-06,2.0
0x0c42195a911462fa258d8cf53e7d68306e6e8f9a,78,26201058.769230768,26293678.0,735059736.0,7.595254556076923e-06,2.0
0xc7df1fd2a322c19f900a13cfcd5c26a8acc4e784,78,19161434.743589744,20319091.0,185969062.0,1.1118281551461539e-05,2.0
0x5fc5b2fc589967b5fe482e33ddce64881547a016,77,19168831.16883117,19200000.0,184154368.0,9.043392588981819e-05,2.0
0xe437d4232e024c947eb961ac6738fe0ad25586e6,77,26271025.974025972,26653000.0,731023368.0,1.1260550182090908e-05,2.0
0x5c16feb5b41cf0bcd449d4995120a4b283645735,77,25644386.51948052,25670222.0,682772130.0,1.523287508509091e-05,2.0
0x79f0a492a48b26606bda6ae53196035b476a83be,77,25671183.818181816,25672338.0,684835522.0,1.1295459076909092e-05,2.0
0xb6368e48142d21c69b49c1839bd228df8e9a3215,77,25905330.363636363,28500000.0,702864806.0,1.1218920315545455e-05,2.0
0x5b2997a25d577144dd557abad7a085062b514170,77,33126528.14285714,33385304.0,1258897035.0,8.613636035727274e-06,2.0
0x131c14d24c5f67857b757691b4026a53b6e72092,76,26187447.36842105,26473000.0,715177584.0,1.7122481209105264e-05,2.0
0xb911b5341d849461ae90f7432988ed3a0bc49db0,76,23424148.342105262,26291511.0,505166858.0,1.5937480404355263e-05,2.0
0x022b01aa7489c7ae7f8d64177728863d43cf7777,76,32372068.47368421,32400000.0,1185208788.0,8.2572e-06,2.0
0x62bfe828249133af5e7c15793fa5884c23ffc0d3,75,25600000.0,25600000.0,661708800.0,1.5720815712e-05,2.0
0xc6d6f22096d5919122b25cc2e79ccda0f0bbe098,75,20000000.0,20000000.0,241708800.0,1.794504390504e-05,2.0
0x7f7de41545212ea0fb0a1b1f4cdd9381ca77152c,75,20000000.0,20000000.0,241708800.0,2.582833372924e-05,2.0
0x0e1bdd8cfc92a72ca651e977091f508f0135c201,75,21056334.56,21097582.0,320933892.0,8.3412e-06,2.0
0x17f712b77c8d7570260c460f7cb1672d31d5ed1d,74,20000000.0,20000000.0,238486016.0,3.26340380852027e-05,2.0
0x1b8599ff8df88815f8bacb934737f8dd6bdb383a,74,22187248.716216218,26670836.0,400342421.0,8.827739582635135e-06,2.0
0x85024d236f55294df581f4c8328da4eabefc3575,74,28783829.56756757,31508294.0,888489404.0,1.5079568402027027e-05,2.0
0xef3cfa199137387047318a06efba931db07e7b4b,73,27067905.479452055,31813135.0,751220332.0,0.00010144480328346575,2.0
0x2477751bdb5692fde540b710a91d287971cf53e8,73,20000000.0,20000000.0,235263232.0,7.615865753424657e-06,2.0
0x9d7d2b786cd94ff8ddbd44149a03f9ae0e7c3e21,72,33101856.041666668,33297197.0,1175374083.0,1.1000315549708335e-05,2.0
0x20524ee9bd1679795c815d4e7a9f24ddc15dea4f,72,25951583.33333333,26313000.0,660554448.0,9.625e-06,2.0
0xdbd0a2937f44ca03160bbaf8eb86600775b1c1f7,72,25600000.0,25600000.0,635240448.0,8.222083333333334e-06,2.0
0x02c4e2d6f5bb6401dee6277ee14e835bb2ff39b1,70,23829871.37142857,32070498.0,493685876.0,1.84123071567e-05,2.0
0x22a5ca35c687d4e5e2a00e0f3836c4559739d2be,70,19971849.085714284,20000000.0,223624316.0,1.87153833864e-05,2.0
0x45300ebaac541b66919be6ab325939bc37c82dc1,70,30000000.0,30000000.0,925594880.0,3.666e-05,2.0
0xf809d53a835cd8c7bfbbdf242b1d8f0ff38baa46,70,25600000.0,25600000.0,617594880.0,8.19e-06,2.0
0xca307cfaea1e7a99b460baa8c45a97a589a967e7,69,25600000.0,25600000.0,608772096.0,8.19e-06,2.0
0x13d09ad52ba3ab41c808dc6a921e7ddd26dc6a25,69,19507246.376811597,20000000.0,188372096.0,8.217405379521739e-06,2.0
0xb000183d530c50c302560559874c8c9d60da8f12,68,31305708.13235294,32400000.0,987937465.0,1.2831e-05,2.0
0xb8a6d2c0c9d87856fe14bc7dcb47df9637e921c1,68,32346445.23529412,32431639.0,1058707588.0,7.073266859338235e-06,2.0
0xd67251a4c3c6a1542c15ed781137f7b8fac54eb5,67,25600000.0,25600000.0,591126528.0,8.19e-06,2.0
0x8b5ace28b3c81801e23997e983efe5490b28e8a8,67,33186867.179104477,33326804.0,1099446629.0,8.720739157074628e-06,2.0
0x3698f008ea9d77ab42a99e7224914414b2c27de8,67,25856716.41791045,34200000.0,608326528.0,8.32338060358209e-06,2.0
0x31e5d6a65ae9e247125b41ea54a33c3cc8be8848,67,18203731.343283582,28200000.0,95576528.0,9.577409227567164e-06,2.0
0x8e495a5b93c0dc0ee5d95c97d788c590746d8bd8,66,20019286.106060605,20023633.0,213976627.0,1.6778819918e-05,2.0
0x98023a166b6b9a5d497eab3ab6240338ed4c1620,66,20000000.0,20000000.0,212703744.0,1.2633909918e-05,2.0
0x23dafe69830dfc4b4e4966882f33576563438b74,66,25600000.0,25600000.0,582303744.0,8.882586363636364e-06,2.0
0x2a35d1daa43bd404b5a38ca849f8b19b94d4afd1,65,20000000.0,20000000.0,209480960.0,2.7993582585230774e-05,2.0
0x0928dabedea331ea20780e5aa6309fa8fd7f20e1,65,24280181.184615385,24288499.0,487692737.0,7.427411785984614e-06,2.0
0x89b2c022a08aa8c849c30d5e72e147932b76b628,65,18403101.153846152,19132226.0,105682535.0,1.275853338156923e-05,2.0
0x8ca4cb4b261d4e26fafd4bd40427a2b2dc93413c,64,19682364.21875,30000000.0,185929486.0,2.44576873944375e-05,2.0
0xfeda2161bd963d9545f949771cd99dee698d0b68,64,26393312.5,26633000.0,615430176.0,1.259432416003125e-05,2.0
0xc4111596e7a8f55c5c76bf1d1c3c6b8cb1ce1b8c,64,20000000.0,20000000.0,206258176.0,1.7503892920171876e-05,2.0
0xbd01d17fbdce57ae39c57fa24b2ff88e500df290,64,30215662.9375,32400000.0,860060604.0,8.90071875e-06,2.0
0xab68841921e93441fb12f93d7ccbf72c52cb9b12,63,24774603.174603175,25600000.0,503835392.0,1.0530333333333332e-05,2.0
0xed37ab898e6b833ddb58f84a42d2708338e5ff9c,63,26238492.063492063,26693000.0,596060392.0,9.937784059333333e-06,2.0
0x9e8d3646c165c83cd8dff1fc8b89bfd37213a89a,63,22704492.063492063,26313000.0,373418392.0,1.0926091430666666e-05,2.0
0x8788617c8ed7b7fd7baa22dcf3f2bbe7a1eeaee6,63,25596909.222222224,25670222.0,555640673.0,1.2309030020333333e-05,2.0
0xb0382ae80d10682a553ee54b539d92b508a70b44,63,32796609.492063493,32867097.0,1009221790.0,8.763714242666668e-06,2.0
0xd71f9b016f7704cea70305c552527173bb005d51,63,21066572.53968254,26272995.0,270229462.0,1.0026039636999998e-05,2.0
0xef2d3fcf79927ce06237dcc80ddd75f3ef40151e,62,21290461.16129032,34383069.0,279821200.0,1.944232360587097e-05,2.0
0x91a7ca3c43d6f292ded5ddcf7263e3fd2c63f0d2,62,33230677.032258064,33369504.0,1020114584.0,2.2635234762338712e-05,2.0
0xa33c5bb5316b6a4b0ea1ac75df6c28e3caec12b5,62,26293645.161290325,26543000.0,590018608.0,1.5807580645161292e-05,2.0
0x91a76ff7f33a712095e6c3e715bfd97842fdbcd7,62,30414307.24193548,35066665.0,845499657.0,9.66173729782258e-06,2.0
0x78873fef3ba78e07083e011e50172b8f17f9f202,62,32349959.29032258,32400000.0,965510084.0,7.301011349709678e-06,2.0
0xcdb04c12c0692520c666d219c33bb2d73cd73bd8,62,25840531.35483871,36000000.0,561925552.0,1.808655349132258e-05,2.0
0x170b08309b33e1c59976b109e62f8aaed71529e8,61,24335852.459016394,24600000.0,461076824.0,3.0663394413491804e-05,2.0
0x0ac4327bc6ad23b75056d917d7dcf3af6a91bedc,61,18204127.459016394,27593064.0,87041599.0,4.0601906533770495e-05,2.0
0x3237e8add6ebeb92298b35c2b4786e7cae81430f,61,26572508.19672131,26833000.0,597512824.0,1.1307635625885246e-05,2.0
0xeb5c548bfea8958ecb34c75834623716fcc5777e,61,25508196.72131148,25600000.0,532589824.0,3.094348452472131e-05,2.0
0xea6756a42cee786df250523d09583a6e9fa2940a,61,21050440.86885246,21097582.0,260666717.0,1.1136802533098361e-05,2.0
0x792fec798d2f3a4d00c9e9a56791ce3a1c4134be,61,25600000.0,25600000.0,538189824.0,8.476563934426229e-06,2.0
0xc81397bf94200217f608a377c7a82d30dbcf9c9e,61,32358032.06557377,32400000.0,950429780.0,7.92145406385246e-06,2.0
0x2d55748ce1b792d1ba65f42afcf189fdc386bbcf,60,25680000.0,30000000.0,534167040.0,1.2852007786799998e-05,2.0
0x43debe92a7a32dca999593fad617dbd2e6b080a5,60,24781752.5,30000000.0,480272190.0,5.822512680075e-05,2.0
0xcfe513fc6d1d815d85b466034871419917b4b5f1,60,24451624.066666666,25883246.0,460464484.0,1.67907902267e-05,2.0
0xcb4d3814384fddb0d1e88db6b9ebebb3894b85a4,60,31232756.683333334,33443988.0,867332441.0,9.3086e-06,2.0
0x505e6fca68e78c7dd2ff27b528c88cca6381ea26,60,32388531.333333332,32402295.0,936678920.0,2.96141054853e-05,2.0
0x2dd1a12636a6ee7ba0ef96f53ad77e6a383e3763,60,33333671.616666667,34200000.0,993387337.0,8.4915867932e-06,2.0
0x5f40993dc878ea0ee33c461e183b03bb13f7a318,60,26118000.0,26413000.0,560447040.0,1.972412720215e-05,2.0
0xcc7e6e3315ad234019db2be31e7af2644b5635fc,59,32261931.101694915,32400000.0,913598191.0,8.388588010220339e-06,2.0
0xa8f664ceed178f410a32952d3ce1f2406612b639,59,25600000.0,25600000.0,520544256.0,6.825e-06,2.0
0xdee12e70940715559050d6f63e007cd69e625c03,58,25889724.137931034,26393000.0,528525472.0,1.650068501586207e-05,2.0
0x5478c578a9e74891ecc6a3a9b58cfe67216cb301,58,30000000.0,30000000.0,766921472.0,9.515802980937932e-05,2.0
0x000dedf2d160d8e5ef6af8d0447b35640ec8864b,57,25600000.0,25600000.0,502898688.0,8.4e-06,2.0
0x4b61853ceabe7e787b69b21ec58e28b5eb6128c6,57,25600000.0,25600000.0,502898688.0,8.4e-06,2.0
0x98592c733bbf35daefc515090d28498635b1c43e,56,20000000.0,20000000.0,180475904.0,1.3898415306e-05,2.0
0xba647cb528f4634967cb0d85ee6a4cee7d0c1f2f,56,32487149.910714287,32864388.0,879756299.0,1.633539113475e-05,2.0
0x9429126a62409f98f0aba921b41c5086ad37e787,56,30000000.0,30000000.0,740475904.0,6.849480847875e-05,2.0
0xd69e898a5c2c5582f5e3b37d16aa769552893146,56,25485714.285714287,25600000.0,487675904.0,8.55735375e-06,2.0
0x8af7b42097c47d4db597ec39bd12fe1f89d6dc58,56,21298812.964285713,23137874.0,253209430.0,7.21125e-06,2.0
0x262d97ae956b2e595af40f30523ab16ede0585c2,55,26296090.90909091,26543000.0,523538120.0,1.0109521496454545e-05,2.0
0xa25f12dd3d2052303fbd76f60ad349706f87cf37,55,17215450.836363636,20368866.0,24102916.0,7.583466766527272e-06,2.0
0xf8499a2b74b671e1ba4a026a7cb04451280c2bfb,55,19131105.054545455,25600000.0,129463898.0,8.594892424363636e-06,2.0
0x1fccc097db89a86bfc474a1028f93958295b1fb7,55,20048505.30909091,21501656.0,179920912.0,5.926789927418182e-05,2.0
0xd947c866105305abe91a85df374d7af1b959760d,54,25670222.0,25670222.0,480222324.0,1.810749544061111e-05,2.0
0xc564dcfd1e7bea9baad00e742ad82ee5f9f02704,54,25600000.0,25600000.0,476430336.0,8.832055555555557e-06,2.0
0x30353986a92383ce72a426c8a50f186dfbd143b0,54,32353713.35185185,32400000.0,841130857.0,7.7091e-06,2.0
0x95024197650717133ee4e22a5229a740e13dcf3f,54,25790739.962962963,33070655.0,486730294.0,9.994906526111111e-06,2.0
0xf8d8d40e94312924ff05e0efdea3353c4d6176b7,54,25090644.5,31377948.0,448925139.0,5.0363936707e-05,2.0
0x58426ccee5686d0b6a163b3d4d2cfd43bc01135c,53,26327716.981132075,26553000.0,506176552.0,1.8340605682132074e-05,2.0
0xafd8cd311c7bf2635573ebebb97c1a3c7e90f00e,53,22485153.339622643,30867649.0,302520679.0,4.9836714845716985e-05,2.0
0x9c265d575a1fc64d0945980f8d2536a32499a70f,53,23192040.150943395,25600000.0,339985680.0,1.8646728568867926e-05,2.0
0xc0499fe12c4fde3cd901a48f361efb95760f1b0b,53,30000000.0,30000000.0,700807552.0,3.7287974953415096e-05,2.0
0x2be68c0687ee249c1cfd6bbe1f53e8686ab3f7df,53,32349798.981132075,32400000.0,825346898.0,8.253e-06,2.0
0x7eedb5147b56660e2b872ebd3e1f8258f43a2fde,53,18808492.754716977,18809506.0,107657668.0,4.429963103088679e-05,2.0
0xbc6dd902fa4a0fc96a9b1c808d3d08ada3a03543,53,26410908.11320755,26670836.0,510585682.0,8.51628494671698e-06,2.0
0x3bec7577151218cd374cc925deba5ddbdbfb07fb,52,25957893.326923076,26270828.0,477395221.0,1.5040922311961537e-05,2.0
0x85c760b86f0bed6a4441d2a78b67c76febf796b8,52,25487607.634615384,28362945.0,452940365.0,1.8271121313173074e-05,2.0
0x36f3c2a25253a29fb27177812538d9e98a2c4fcf,52,31308475.96153846,32400000.0,755625518.0,1.3461e-05,2.0
0x662dc0bb5bb4413eaa8c6b048a7e76306352412d,52,30741884.28846154,33327083.0,726162751.0,1.0192612111096154e-05,2.0
0x42559799883f532355aa4971cb514f0723118a39,51,25884764.70588235,26273000.0,464484984.0,1.781551152788235e-05,2.0
0xc42cae590deea2a1ea7c0470efc915b6d94a084a,51,32956719.62745098,33215795.0,825154685.0,1.1575529411764705e-05,2.0
0x1a9f2d2a11654282360683aee55a2acad681832d,50,21978439.32,30492508.0,260061166.0,5.303406026058e-05,2.0
0xa8344f42814ab006ace709b26368a68a416f7777,50,28496536.74,33338544.0,585966037.0,1.1385263375220001e-05,2.0
0x245dc0fc48d1a8e45ba4e56b960461eedaa005b3,50,30678332.44,33338315.0,695055822.0,1.005425684172e-05,2.0
0x0f961d14cdca9ce7326dbd1a6f07b7e203825765,50,32073899.2,33235583.0,764834160.0,8.64437560308e-06,2.0
0xa59ea6c90fc78685265421a3dcc906160e5e8c55,50,25600000.0,25600000.0,441139200.0,8.84586755808e-06,2.0
0x9a7e4af399ab09dfd943aa9a4e3fa71054de16ed,50,20000000.0,20000000.0,161139200.0,7.35e-06,2.0
0x852676a37076d84f64c1332442a08f640b930ca0,49,33694580.22448979,34648868.0,828950847.0,4.163577196542857e-05,3.0
0x6b41a90bcff4a9ef63a2150135a30378c2999704,49,33218827.85714286,33437829.0,805638981.0,9.15088755642857e-06,2.0
0x5331c3f67c6e2463c63d92bcb154a615b58f6cf2,49,25867081.63265306,26273000.0,445403416.0,1.5999185859e-05,2.0
0xd5edd17c32bd2bdbe6622ec41aaa96771b280df0,49,32651692.673469387,32864388.0,777849357.0,1.6860828213e-05,2.0
0x88472a2591d5f86e05ed6bb3f530b2b519ca3252,49,20000000.0,20000000.0,157916416.0,1.3231238187e-05,2.0
0xc3b4f036c8fab127c7f390bdc1a9807350c5f4d1,49,32274739.12244898,32400000.0,759378633.0,8.1123e-06,2.0
0x90aea21b1f8365513873efb99f133dc1a7fa812a,48,21246812.75,25385014.0,214540644.0,1.3055194922875e-05,2.0
0xc53e4d64863f06f816613b1cfbdeed2e43037bb2,48,25026875.0,26073000.0,395983632.0,9.012481300375e-06,2.0
0x87157c737a5e24251e4a4321dea0e109eb257e04,48,27477249.854166668,33121877.0,513601625.0,9.5929695483125e-06,2.0
0xa751a831fa815d33bacc1e26ca036dfcc59e4f2d,48,25600000.0,25600000.0,423493632.0,1.06465625e-05,2.0
0x0fa544a2228db5dd291cfbbbbd321e427e47298a,48,26655619.541666668,32838534.0,474163370.0,1.19594987028125e-05,2.0
0x1bd44ef34cf250e448d130621e3d65e301ed1c74,48,23349295.583333332,25670221.0,315459820.0,7.9475044315625e-06,2.0
0x2522edcb59e0ed46bafec651fd8e5d0d5689db41,48,25509229.166666668,25853000.0,419136632.0,8.1236553895e-06,2.0
0x05bd224504d7072ccfac8edfc1bd4b18bfec19c9,48,32331417.958333332,32400000.0,746601694.0,6.746376763437502e-06,2.0
0x9a16102982f0270a2d21d3945303dfe96615cf6c,48,21394775.958333332,23112020.0,221642878.0,7.739375e-06,2.0
0xdc3a71cb692311305051a443529684f5b1c1ca1a,48,19600412.1875,20934093.0,135513417.0,1.10474844440625e-05,2.0
0xf8553c8552f906c19286f21711721e206ee4909e,47,22169846.170212764,29952710.0,253453618.0,6.290188823725533e-05,2.0
0x2c4ff0ce082d8ba63f6d1b8b5cf1995a42de3296,47,19133934.21276596,21566547.0,110765756.0,3.190556913510638e-05,2.0
0x0b5658e4bb125bebcc9a13c9781e7446cb32b657,47,26162787.23404255,26393000.0,441121848.0,1.687622680219149e-05,2.0
0x3f1794f0ecc9476c31bd188cdf373b1d02605d18,47,29493802.95744681,33416756.0,597679587.0,1.0980946971638297e-05,2.0
0xb0b6ba0cd58c94acf9773f33d9841f644dcf06e5,47,26129595.74468085,26313000.0,439561848.0,1.8512130736340426e-05,2.0
0x64b870e5e1fecd557d4c2cd7896ee7f5a668e5b0,46,22022671.06521739,30216966.0,241290933.0,5.0338769680956514e-05,2.0
0x3fdeed82d4701cbce1aa166b5aecb800daae857b,46,20667038.326086957,28908108.0,178931827.0,1.6530347286326086e-05,2.0
0xc0cab0259e4ac32fc3a703814d803cc1cc1dc640,46,32362159.304347824,32400000.0,716907392.0,7.762356661956521e-06,2.0
0xbaf15734525bf8f8e8eb2a52d87cf097ba258568,45,25493333.333333332,25600000.0,392225280.0,1.81481044836e-05,2.0
0x8b4bd8f8cf426d94d340e182a80f0917af408d85,45,24320000.0,25600000.0,339425280.0,1.6714862248466667e-05,2.0
0x8c38699cadf181483eb3382f43a2d71aa2cbaf1a,45,25600000.0,25600000.0,397025280.0,1.1067466666666665e-05,2.0
0xc3ba8f5c101c9d8aeb0044467436d649d54e250a,45,25600000.0,25600000.0,397025280.0,1.05014e-05,2.0
0xdf3fe284045e95a70497be897cac1bdb25e83a16,45,25967666.666666668,26093000.0,413570280.0,8.645376734866665e-06,2.0
0x8c873552682a931f67481fb43a54dc6cdb4d0049,45,18000000.0,18000000.0,55025280.0,7.591733333333333e-06,2.0
0x978e5573c9473edcfdb7be961dde3043e96c848d,44,24581818.181818184,25600000.0,343402496.0,2.0553788206159088e-05,2.0
0x8d7be2ad01499a0fc0cc3b82e3825614e18761d5,44,24581818.181818184,25600000.0,343402496.0,1.4468909901886363e-05,2.0
0x0371922e213019317dff2db80ccb04768d2fce96,44,24581818.181818184,25600000.0,343402496.0,1.3136828446159092e-05,2.0
0xa29819294cada1990087b1909a8a0f5a6c49a8ed,44,24581818.181818184,25600000.0,343402496.0,1.18413063405e-05,2.0
0x72db7bbc0f8b5037197f265fcb28db70ff35f915,44,24290909.09090909,25600000.0,330602496.0,1.7730265736113637e-05,2.0
0xda137de0fc3050e959589407e61775ef51cf0a54,44,24727272.727272727,25600000.0,349802496.0,1.1756609529954546e-05,2.0
0xecd1a1434c73cf2254886b018a474b748457c463,44,24290909.09090909,25600000.0,330602496.0,2.144315367075e-05,2.0
0xb9fc88ce1950eb39cd0c8cc4d1136adaa90f51f2,44,25720181.818181816,26183000.0,393490496.0,1.114427700225e-05,2.0
0xb1ad0867700fc0b15514ccb758c07e6ca8c46b1b,44,32725996.363636363,33109449.0,701746336.0,1.0782683612113637e-05,2.0
0x346d3a397021192987488ebeb434763f851374c5,44,32385603.29545454,32400000.0,686769041.0,6.830766285954546e-06,2.0
0x3d72b838ef583cf6b29a58c67008f19d251ed85d,43,24718350.790697675,33871755.0,341468796.0,2.5303257504488373e-05,2.0
0xb9889f20744a51daca2fde205003d8a77b8976b3,43,28092283.58139535,34166310.0,486547906.0,1.822043815395349e-05,2.0
0xcc22e3bfb23acf0474827a35767fe5341a841d38,43,24706976.744186047,25600000.0,340979712.0,1.2450022730860466e-05,2.0
0x6608aa00886ce5ef6b1b0729412bc620b41ca186,43,24409302.325581394,25600000.0,328179712.0,1.3869094700511627e-05,2.0
0xbb4e9bc3527bf0963ed97696b2766c0f35e50348,43,24706976.744186047,25600000.0,340979712.0,1.0720879914418606e-05,2.0
0xb8f09a9211dfaae66f8a0c8bcffaac4d730208a7,43,24706976.744186047,25600000.0,340979712.0,1.248908267811628e-05,2.0
0xf3474cef7c58bcfaaf15f0f7e0c3f8289b61202c,43,25861232.558139537,26223000.0,390612712.0,1.5413195957860466e-05,2.0
0x2e2425f1d88b7658bb83b7ee0efafd0ae5bf5cbe,43,25949860.465116277,26503000.0,394423712.0,1.2876050544976745e-05,2.0
0x7a1d36bf1412f13f6b6727cee89559aeecd564d2,43,24986046.51162791,25600000.0,352979712.0,8.837823734860465e-06,2.0
0xab89ad1f3ce2b254b0b5b23ea3660dc570f9dda5,43,23135631.209302325,33109449.0,273411854.0,8.20953488372093e-06,2.0
0x427fdda3210603e21b9dbc84ee1d661141f9f13f,43,20000000.0,20000000.0,138579712.0,1.2689768288790697e-05,2.0
0x9dd50bbe1928fef2591cbb1723fcd6eb943789ff,42,24533333.333333332,25600000.0,325756928.0,1.4479917616e-05,2.0
0x769e4f75092bb364b0aa49b4da97fd359000e99f,42,24838095.23809524,25600000.0,338556928.0,1.4057196099e-05,2.0
0xf2d4ef8cb0dd715d14858fed0fd2843ddcd1f50f,42,25670222.0,25670222.0,373506252.0,1.5822335821e-05,2.0
0x89dd5a094a3eb18de453cfb3d7e0c937483bad0e,42,25938000.0,26103000.0,384752928.0,1.3197208396000002e-05,2.0
